reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tokenized_content,lower_tokenized_content,removed_stopwords_content,lemmatized_content,stemmed_content,cleaned_content,cleaned_content_no_common,year,sentiment_polarity,sentiment_subjective,sentiment_rating
18c1b292-8eac-4729-ab75-3830607a1593,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Download biar bisa lacak dimana-dimananya, ehh bis 9E ga pernah update lokasinya. gajelas",1,0,2.4.1,2025-05-25 21:20:02,,,2.4.1,"['Download', 'biar', 'bisa', 'lacak', 'dimana-dimananya', ',', 'ehh', 'bis', '9E', 'ga', 'pernah', 'update', 'lokasinya', '.', 'gajelas']","['download', 'biar', 'bisa', 'lacak', 'dimana-dimananya', ',', 'ehh', 'bis', '9e', 'ga', 'pernah', 'update', 'lokasinya', '.', 'gajelas']","['download', 'biar', 'lacak', 'dimana-dimananya', ',', 'ehh', 'bis', '9e', 'lokasinya', '.', 'gajelas']","['download', 'biar', 'lacak', 'mana', '', 'ehh', 'bis', '9e', 'lokasi', '', 'gajelas']","['download', 'biar', 'lacak', 'mana', '', 'ehh', 'bi', '9e', 'lokasi', '', 'gajela']",download biar lacak mana  ehh bi 9e lokasi  gajela,download biar lacak ehh bi 9e lokasi gajela,2025,0.0,0.0,Negative
03c469f3-39f1-442d-9784-2e7597b1ccc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi Transjakarta ini adalah aplikasi yang memudahkan kita dalam transaksi dan banyak fitur2 nya juga,5,0,2.4.1,2025-05-25 12:32:18,,,2.4.1,"['aplikasi', 'Transjakarta', 'ini', 'adalah', 'aplikasi', 'yang', 'memudahkan', 'kita', 'dalam', 'transaksi', 'dan', 'banyak', 'fitur2', 'nya', 'juga']","['aplikasi', 'transjakarta', 'ini', 'adalah', 'aplikasi', 'yang', 'memudahkan', 'kita', 'dalam', 'transaksi', 'dan', 'banyak', 'fitur2', 'nya', 'juga']","['aplikasi', 'transjakarta', 'aplikasi', 'memudahkan', 'transaksi', 'fitur2']","['aplikasi', 'transjakarta', 'aplikasi', 'mudah', 'transaksi', 'fitur2']","['aplikasi', 'transjakarta', 'aplikasi', 'mudah', 'transaksi', 'fitur2']",aplikasi transjakarta aplikasi mudah transaksi fitur2,aplikasi transjakarta aplikasi mudah transaksi fitur2,2025,0.0,0.0,Positive
977c6f10-fa9f-4a50-bbaa-f8ffb30b3d0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,2.4.0,2025-05-25 00:55:11,,,2.4.0,['bagus'],['bagus'],['bagus'],['bagus'],['bagu'],bagu,bagu,2025,0.0,0.0,Positive
3b4bf664-a652-4755-9908-49474e935308,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini apaan dah setelah update kenapa jadi ga bisa liat semua unitnya di halte terdekat,3,1,2.4.1,2025-05-24 15:42:05,,,2.4.1,"['ini', 'apaan', 'dah', 'setelah', 'update', 'kenapa', 'jadi', 'ga', 'bisa', 'liat', 'semua', 'unitnya', 'di', 'halte', 'terdekat']","['ini', 'apaan', 'dah', 'setelah', 'update', 'kenapa', 'jadi', 'ga', 'bisa', 'liat', 'semua', 'unitnya', 'di', 'halte', 'terdekat']","['dah', 'liat', 'unitnya', 'halte', 'terdekat']","['dah', 'liat', 'unit', 'halte', 'dekat']","['dah', 'liat', 'unit', 'halt', 'dekat']",dah liat unit halt dekat,dah liat unit halt,2025,0.0,0.0,Neutral
373edc85-29de-46ac-9912-67d03e60ea40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa login.,1,0,2.4.1,2025-05-24 11:28:45,,,2.4.1,"['Tidak', 'bisa', 'login', '.']","['tidak', 'bisa', 'login', '.']","['login', '.']","['login', '']","['login', '']",login ,login,2025,0.0,0.0,Negative
9059a4ab-69a7-4054-ac20-e2fe3af7ab49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak bugnya dan sering error, trs jg gabisa di liat detail rutenya, seperti naik dmn, turun dmn, transit dmn,dan naik bus apa, itu tampilannya biru tua saja tidak ada penjelasannya. semoga segera di perbaiki ya agar orang lain tidak tersesat",2,7,2.4.1,2025-05-23 16:30:38,,,2.4.1,"['banyak', 'bugnya', 'dan', 'sering', 'error', ',', 'trs', 'jg', 'gabisa', 'di', 'liat', 'detail', 'rutenya', ',', 'seperti', 'naik', 'dmn', ',', 'turun', 'dmn', ',', 'transit', 'dmn', ',', 'dan', 'naik', 'bus', 'apa', ',', 'itu', 'tampilannya', 'biru', 'tua', 'saja', 'tidak', 'ada', 'penjelasannya', '.', 'semoga', 'segera', 'di', 'perbaiki', 'ya', 'agar', 'orang', 'lain', 'tidak', 'tersesat']","['banyak', 'bugnya', 'dan', 'sering', 'error', ',', 'trs', 'jg', 'gabisa', 'di', 'liat', 'detail', 'rutenya', ',', 'seperti', 'naik', 'dmn', ',', 'turun', 'dmn', ',', 'transit', 'dmn', ',', 'dan', 'naik', 'bus', 'apa', ',', 'itu', 'tampilannya', 'biru', 'tua', 'saja', 'tidak', 'ada', 'penjelasannya', '.', 'semoga', 'segera', 'di', 'perbaiki', 'ya', 'agar', 'orang', 'lain', 'tidak', 'tersesat']","['bugnya', 'error', ',', 'trs', 'jg', 'gabisa', 'liat', 'detail', 'rutenya', ',', 'dmn', ',', 'turun', 'dmn', ',', 'transit', 'dmn', ',', 'bus', ',', 'tampilannya', 'biru', 'tua', 'penjelasannya', '.', 'semoga', 'perbaiki', 'ya', 'orang', 'tersesat']","['bugnya', 'error', '', 'trs', 'jg', 'gabisa', 'liat', 'detail', 'rute', '', 'dmn', '', 'turun', 'dmn', '', 'transit', 'dmn', '', 'bus', '', 'tampil', 'biru', 'tua', 'jelas', '', 'moga', 'baik', 'ya', 'orang', 'sesat']","['bugnya', 'error', '', 'tr', 'jg', 'gabisa', 'liat', 'detail', 'rute', '', 'dmn', '', 'turun', 'dmn', '', 'transit', 'dmn', '', 'bu', '', 'tampil', 'biru', 'tua', 'jela', '', 'moga', 'baik', 'ya', 'orang', 'sesat']",bugnya error  tr jg gabisa liat detail rute  dmn  turun dmn  transit dmn  bu  tampil biru tua jela  moga baik ya orang sesat,bugnya error tr jg gabisa liat detail rute dmn turun dmn transit dmn bu tampil biru tua jela moga ya orang sesat,2025,0.0,0.0,Negative
ad0fa0c3-9f02-49fd-877a-474241e54682,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemot banget,4,0,2.3.0,2025-05-23 09:33:27,,,2.3.0,"['lemot', 'banget']","['lemot', 'banget']",['lemot'],['lot'],['lot'],lot,lot,2025,0.0,0.0,Positive
629da4e0-a295-4017-b17a-99772e65aa76,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,2.4.0,2025-05-23 07:07:51,,,2.4.0,"['sangat', 'membantu']","['sangat', 'membantu']",['membantu'],['bantu'],['bantu'],bantu,bantu,2025,0.0,0.0,Positive
318c19f9-0d32-4f87-b47e-042932182abd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,berguna banget buat mantau pramudi,5,0,2.4.0,2025-05-22 22:31:06,,,2.4.0,"['berguna', 'banget', 'buat', 'mantau', 'pramudi']","['berguna', 'banget', 'buat', 'mantau', 'pramudi']","['berguna', 'mantau', 'pramudi']","['guna', 'mantau', 'pramudi']","['guna', 'mantau', 'pramudi']",guna mantau pramudi,mantau pramudi,2025,0.0,0.0,Positive
f4a5f7ef-0da7-4e75-bc62-1ffc9e6afc37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,5,0,2.4.0,2025-05-22 17:31:34,,,2.4.0,['oke'],['oke'],['oke'],['oke'],['oke'],oke,oke,2025,0.0,0.0,Positive
ceda5857-04da-45eb-9d45-53724bde1e71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍👍,5,0,2.4.0,2025-05-22 17:25:50,,,2.4.0,['👍👍'],['👍👍'],['👍👍'],[''],[''],,,2025,0.0,0.0,Positive
50415ed3-981c-4af4-aa8b-d3b2ef571d2f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat-sangat membantu untuk menemukan bis dan rute yang di perlukan.,4,0,2.4.1,2025-05-22 15:00:44,,,2.4.1,"['Sangat-sangat', 'membantu', 'untuk', 'menemukan', 'bis', 'dan', 'rute', 'yang', 'di', 'perlukan', '.']","['sangat-sangat', 'membantu', 'untuk', 'menemukan', 'bis', 'dan', 'rute', 'yang', 'di', 'perlukan', '.']","['sangat-sangat', 'membantu', 'menemukan', 'bis', 'rute', 'perlukan', '.']","['sangat', 'bantu', 'temu', 'bis', 'rute', 'perlu', '']","['sangat', 'bantu', 'temu', 'bi', 'rute', 'perlu', '']",sangat bantu temu bi rute perlu ,bantu temu bi rute,2025,0.0,0.0,Positive
731d1e15-1f75-496b-b9b1-f7a82451c9bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,setelah di update app lebih responsif dan akurat,4,0,2.4.1,2025-05-22 14:53:53,,,2.4.1,"['setelah', 'di', 'update', 'app', 'lebih', 'responsif', 'dan', 'akurat']","['setelah', 'di', 'update', 'app', 'lebih', 'responsif', 'dan', 'akurat']","['app', 'responsif', 'akurat']","['app', 'responsif', 'akurat']","['app', 'responsif', 'akurat']",app responsif akurat,app responsif akurat,2025,0.0,0.0,Positive
a10b5582-886e-42f7-8bf4-74346defb291,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu saya,5,0,,2025-05-22 11:50:08,,,,"['sangat', 'membantu', 'saya']","['sangat', 'membantu', 'saya']",['membantu'],['bantu'],['bantu'],bantu,bantu,2025,0.0,0.0,Positive
5d6a958a-fde9-4d3c-8d8a-43dedb524f1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini parah ini rute tanjung duren SMK Assa'adatul abadiyah, ke kedoya ga ada, dan , anda sebagai pengelola microtrans pahamilah rute² yang dilalui anak sekolah, padahal ada anak sekolahan, saya lihat ada anak sekolahan jalan kaki dr tanjung duren sampe kedoya, saya tanya kenapa jln karena ga ada angkot lewat sana, ini gimana konsepnya?",1,0,2.4.0,2025-05-21 21:54:58,,,2.4.0,"['ini', 'parah', 'ini', 'rute', 'tanjung', 'duren', 'SMK', ""Assa'adatul"", 'abadiyah', ',', 'ke', 'kedoya', 'ga', 'ada', ',', 'dan', ',', 'anda', 'sebagai', 'pengelola', 'microtrans', 'pahamilah', 'rute²', 'yang', 'dilalui', 'anak', 'sekolah', ',', 'padahal', 'ada', 'anak', 'sekolahan', ',', 'saya', 'lihat', 'ada', 'anak', 'sekolahan', 'jalan', 'kaki', 'dr', 'tanjung', 'duren', 'sampe', 'kedoya', ',', 'saya', 'tanya', 'kenapa', 'jln', 'karena', 'ga', 'ada', 'angkot', 'lewat', 'sana', ',', 'ini', 'gimana', 'konsepnya', '?']","['ini', 'parah', 'ini', 'rute', 'tanjung', 'duren', 'smk', ""assa'adatul"", 'abadiyah', ',', 'ke', 'kedoya', 'ga', 'ada', ',', 'dan', ',', 'anda', 'sebagai', 'pengelola', 'microtrans', 'pahamilah', 'rute²', 'yang', 'dilalui', 'anak', 'sekolah', ',', 'padahal', 'ada', 'anak', 'sekolahan', ',', 'saya', 'lihat', 'ada', 'anak', 'sekolahan', 'jalan', 'kaki', 'dr', 'tanjung', 'duren', 'sampe', 'kedoya', ',', 'saya', 'tanya', 'kenapa', 'jln', 'karena', 'ga', 'ada', 'angkot', 'lewat', 'sana', ',', 'ini', 'gimana', 'konsepnya', '?']","['parah', 'rute', 'tanjung', 'duren', 'smk', ""assa'adatul"", 'abadiyah', ',', 'kedoya', ',', ',', 'pengelola', 'microtrans', 'pahamilah', 'rute²', 'anak', 'sekolah', ',', 'anak', 'sekolahan', ',', 'lihat', 'anak', 'sekolahan', 'jalan', 'kaki', 'dr', 'tanjung', 'duren', 'sampe', 'kedoya', ',', 'jln', 'angkot', ',', 'gimana', 'konsepnya', '?']","['parah', 'rute', 'tanjung', 'duren', 'smk', 'assa adatul', 'abadiyah', '', 'kedoya', '', '', 'kelola', 'microtrans', 'paham', 'rute', 'anak', 'sekolah', '', 'anak', 'sekolah', '', 'lihat', 'anak', 'sekolah', 'jalan', 'kaki', 'dr', 'tanjung', 'duren', 'sampe', 'kedoya', '', 'jln', 'angkot', '', 'gimana', 'konsep', '']","['parah', 'rute', 'tanjung', 'duren', 'smk', 'assa adatul', 'abadiyah', '', 'kedoya', '', '', 'kelola', 'microtran', 'paham', 'rute', 'anak', 'sekolah', '', 'anak', 'sekolah', '', 'lihat', 'anak', 'sekolah', 'jalan', 'kaki', 'dr', 'tanjung', 'duren', 'samp', 'kedoya', '', 'jln', 'angkot', '', 'gimana', 'konsep', '']",parah rute tanjung duren smk assa adatul abadiyah  kedoya   kelola microtran paham rute anak sekolah  anak sekolah  lihat anak sekolah jalan kaki dr tanjung duren samp kedoya  jln angkot  gimana konsep ,parah rute tanjung duren smk assa adatul abadiyah kedoya kelola microtran paham rute anak sekolah anak sekolah lihat anak sekolah jalan kaki dr tanjung duren samp kedoya jln angkot gimana konsep,2025,0.0,0.0,Negative
51107688-3e3c-4789-96fb-b43848409f31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lama banget nunggu datang busnya pernah sampai 1.5jam ,sekali datang gak muat sama sekali",1,0,,2025-05-21 08:26:17,,,,"['lama', 'banget', 'nunggu', 'datang', 'busnya', 'pernah', 'sampai', '1.5jam', ',', 'sekali', 'datang', 'gak', 'muat', 'sama', 'sekali']","['lama', 'banget', 'nunggu', 'datang', 'busnya', 'pernah', 'sampai', '1.5jam', ',', 'sekali', 'datang', 'gak', 'muat', 'sama', 'sekali']","['nunggu', 'busnya', '1.5jam', ',', 'muat']","['nunggu', 'bus', '1 5jam', '', 'muat']","['nunggu', 'bu', '1 5jam', '', 'muat']",nunggu bu 1 5jam  muat,nunggu bu 1 5jam muat,2025,0.0,0.0,Negative
e8a364df-751c-4484-b6d7-e31170bd56ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kerennn,5,0,2.3.0,2025-05-20 18:25:29,,,2.3.0,['kerennn'],['kerennn'],['kerennn'],['kerennn'],['kerennn'],kerennn,kerennn,2025,0.0,0.0,Positive
ed3915aa-b132-43a4-b357-3bcf6c1afbb7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Beranda loading terlalu lama, tracking bus juga tidak akurat Edit (2025): Bug sudah semakin sedikit dan waktu loading semakin cepat, pembelian tiket di aplikasi juga tidak banyak drama ketika di halte BRT. Keakuratan realtime posisi bus juga sudah cukup bagus namun bisa ditingkatkan lagi",5,17,2.4.0,2025-05-20 11:54:24,,,2.4.0,"['Beranda', 'loading', 'terlalu', 'lama', ',', 'tracking', 'bus', 'juga', 'tidak', 'akurat', 'Edit', '(', '2025', ')', ':', 'Bug', 'sudah', 'semakin', 'sedikit', 'dan', 'waktu', 'loading', 'semakin', 'cepat', ',', 'pembelian', 'tiket', 'di', 'aplikasi', 'juga', 'tidak', 'banyak', 'drama', 'ketika', 'di', 'halte', 'BRT', '.', 'Keakuratan', 'realtime', 'posisi', 'bus', 'juga', 'sudah', 'cukup', 'bagus', 'namun', 'bisa', 'ditingkatkan', 'lagi']","['beranda', 'loading', 'terlalu', 'lama', ',', 'tracking', 'bus', 'juga', 'tidak', 'akurat', 'edit', '(', '2025', ')', ':', 'bug', 'sudah', 'semakin', 'sedikit', 'dan', 'waktu', 'loading', 'semakin', 'cepat', ',', 'pembelian', 'tiket', 'di', 'aplikasi', 'juga', 'tidak', 'banyak', 'drama', 'ketika', 'di', 'halte', 'brt', '.', 'keakuratan', 'realtime', 'posisi', 'bus', 'juga', 'sudah', 'cukup', 'bagus', 'namun', 'bisa', 'ditingkatkan', 'lagi']","['beranda', 'loading', ',', 'tracking', 'bus', 'akurat', 'edit', '(', '2025', ')', ':', 'bug', 'loading', 'cepat', ',', 'pembelian', 'tiket', 'aplikasi', 'drama', 'halte', 'brt', '.', 'keakuratan', 'realtime', 'posisi', 'bus', 'bagus', 'ditingkatkan']","['beranda', 'loading', '', 'tracking', 'bus', 'akurat', 'edit', '', '2025', '', '', 'bug', 'loading', 'cepat', '', 'beli', 'tiket', 'aplikasi', 'drama', 'halte', 'brt', '', 'akurat', 'realtime', 'posisi', 'bus', 'bagus', 'tingkat']","['beranda', 'load', '', 'track', 'bu', 'akurat', 'edit', '', '2025', '', '', 'bug', 'load', 'cepat', '', 'beli', 'tiket', 'aplikasi', 'drama', 'halt', 'brt', '', 'akurat', 'realtim', 'posisi', 'bu', 'bagu', 'tingkat']",beranda load  track bu akurat edit  2025   bug load cepat  beli tiket aplikasi drama halt brt  akurat realtim posisi bu bagu tingkat,beranda load track bu akurat edit 2025 bug load cepat beli tiket aplikasi drama halt brt akurat realtim posisi bu bagu tingkat,2025,0.0,0.0,Positive
b8971eab-1358-46bf-9c29-0f716c56cd8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek,",1,0,2.4.0,2025-05-19 23:39:18,,,2.4.0,"['jelek', ',']","['jelek', ',']","['jelek', ',']","['jelek', '']","['jelek', '']",jelek ,jelek,2025,0.0,0.0,Negative
e063fe1a-bee0-4e75-80fc-cfa9f2864abd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi bagus,5,0,2.3.0,2025-05-19 22:58:42,,,2.3.0,"['aplikasi', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagu']",aplikasi bagu,aplikasi bagu,2025,0.0,0.0,Positive
c7b1b23c-778e-433e-8308-70ab53206c8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"9D TANAH ABANG-PASAR MINGGU bisa gak sih bis dateng kalo pagi jangan 30/50 menit sekali ,sekali dateng 2 sampe 3 bis mendingan 15 menit sekali 1 bis drpada banyak bis nunggu lama tolong dong di benahi ,udah sering kali komplen terus2an kaya gini mulu ,katanya pekerja biar gak macet suruh naik bis ,ini BUANG BUANG WAKTU BUAT NUNGGU BIS !!!",1,0,2.4.0,2025-05-19 09:15:06,,,2.4.0,"['9D', 'TANAH', 'ABANG-PASAR', 'MINGGU', 'bisa', 'gak', 'sih', 'bis', 'dateng', 'kalo', 'pagi', 'jangan', '30/50', 'menit', 'sekali', ',', 'sekali', 'dateng', '2', 'sampe', '3', 'bis', 'mendingan', '15', 'menit', 'sekali', '1', 'bis', 'drpada', 'banyak', 'bis', 'nunggu', 'lama', 'tolong', 'dong', 'di', 'benahi', ',', 'udah', 'sering', 'kali', 'komplen', 'terus2an', 'kaya', 'gini', 'mulu', ',', 'katanya', 'pekerja', 'biar', 'gak', 'macet', 'suruh', 'naik', 'bis', ',', 'ini', 'BUANG', 'BUANG', 'WAKTU', 'BUAT', 'NUNGGU', 'BIS', '!', '!', '!']","['9d', 'tanah', 'abang-pasar', 'minggu', 'bisa', 'gak', 'sih', 'bis', 'dateng', 'kalo', 'pagi', 'jangan', '30/50', 'menit', 'sekali', ',', 'sekali', 'dateng', '2', 'sampe', '3', 'bis', 'mendingan', '15', 'menit', 'sekali', '1', 'bis', 'drpada', 'banyak', 'bis', 'nunggu', 'lama', 'tolong', 'dong', 'di', 'benahi', ',', 'udah', 'sering', 'kali', 'komplen', 'terus2an', 'kaya', 'gini', 'mulu', ',', 'katanya', 'pekerja', 'biar', 'gak', 'macet', 'suruh', 'naik', 'bis', ',', 'ini', 'buang', 'buang', 'waktu', 'buat', 'nunggu', 'bis', '!', '!', '!']","['9d', 'tanah', 'abang-pasar', 'minggu', 'sih', 'bis', 'dateng', 'kalo', 'pagi', '30/50', 'menit', ',', 'dateng', '2', 'sampe', '3', 'bis', 'mendingan', '15', 'menit', '1', 'bis', 'drpada', 'bis', 'nunggu', 'tolong', 'benahi', ',', 'udah', 'kali', 'komplen', 'terus2an', 'kaya', 'gini', 'mulu', ',', 'pekerja', 'biar', 'macet', 'suruh', 'bis', ',', 'buang', 'buang', 'nunggu', 'bis', '!', '!', '!']","['9d', 'tanah', 'abang-pasar', 'minggu', 'sih', 'bis', 'dateng', 'kalo', 'pagi', '30 50', 'menit', '', 'dateng', '2', 'sampe', '3', 'bis', 'mending', '15', 'menit', '1', 'bis', 'drpada', 'bis', 'nunggu', 'tolong', 'benah', '', 'udah', 'kali', 'komplen', 'terus2an', 'kaya', 'gin', 'mulu', '', 'kerja', 'biar', 'macet', 'suruh', 'bis', '', 'buang', 'buang', 'nunggu', 'bis', '', '', '']","['9d', 'tanah', 'abang-pasar', 'minggu', 'sih', 'bi', 'dateng', 'kalo', 'pagi', '30 50', 'menit', '', 'dateng', '2', 'samp', '3', 'bi', 'mend', '15', 'menit', '1', 'bi', 'drpada', 'bi', 'nunggu', 'tolong', 'benah', '', 'udah', 'kali', 'komplen', 'terus2an', 'kaya', 'gin', 'mulu', '', 'kerja', 'biar', 'macet', 'suruh', 'bi', '', 'buang', 'buang', 'nunggu', 'bi', '', '', '']",9d tanah abangpasar minggu sih bi dateng kalo pagi 30 50 menit  dateng 2 samp 3 bi mend 15 menit 1 bi drpada bi nunggu tolong benah  udah kali komplen terus2an kaya gin mulu  kerja biar macet suruh bi  buang buang nunggu bi   ,9d tanah abangpasar minggu sih bi dateng kalo pagi 30 50 menit dateng 2 samp 3 bi mend 15 menit 1 bi drpada bi nunggu tolong benah udah kali komplen terus2an kaya gin mulu kerja biar macet suruh bi buang buang nunggu bi,2025,0.0,0.0,Negative
e4bbddce-e2e4-408c-aba1-d81674e0969c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan lagi kualitas aplikasi,5,0,,2025-05-18 06:41:35,,,,"['tingkatkan', 'lagi', 'kualitas', 'aplikasi']","['tingkatkan', 'lagi', 'kualitas', 'aplikasi']","['tingkatkan', 'kualitas', 'aplikasi']","['tingkat', 'kualitas', 'aplikasi']","['tingkat', 'kualita', 'aplikasi']",tingkat kualita aplikasi,tingkat kualita aplikasi,2025,0.0,0.0,Positive
1d77d7a8-be68-40bc-b136-aa171c736a97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SAYA MERASA KESAL SAAT TOP UP BANK DKI SELALU TIDAK BISA SUDAH HAMPIR SEMINGGU TOLONG DI PERBAIKI MASALAH INI,3,0,2.4.0,2025-05-17 11:51:59,,,2.4.0,"['SAYA', 'MERASA', 'KESAL', 'SAAT', 'TOP', 'UP', 'BANK', 'DKI', 'SELALU', 'TIDAK', 'BISA', 'SUDAH', 'HAMPIR', 'SEMINGGU', 'TOLONG', 'DI', 'PERBAIKI', 'MASALAH', 'INI']","['saya', 'merasa', 'kesal', 'saat', 'top', 'up', 'bank', 'dki', 'selalu', 'tidak', 'bisa', 'sudah', 'hampir', 'seminggu', 'tolong', 'di', 'perbaiki', 'masalah', 'ini']","['kesal', 'top', 'up', 'bank', 'dki', 'seminggu', 'tolong', 'perbaiki']","['kesal', 'top', 'up', 'bank', 'dki', 'minggu', 'tolong', 'baik']","['kesal', 'top', 'up', 'bank', 'dki', 'minggu', 'tolong', 'baik']",kesal top up bank dki minggu tolong baik,kesal top up bank dki minggu tolong,2025,0.5,0.5,Neutral
58da8093-04e3-474f-9357-87cec9ace7a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngebug,1,0,2.4.0,2025-05-16 17:19:33,,,2.4.0,['ngebug'],['ngebug'],['ngebug'],['ngebug'],['ngebug'],ngebug,ngebug,2025,0.0,0.0,Negative
